scenario_id,arc_id,travel_factor,activation_success,lifetime
72,37,0.9744961403342658,1,1000000
72,38,0.999346867036111,1,1000000
72,39,0.9011411001104868,1,1000000
72,40,1.0342406387008831,1,1000000
72,41,0.9884878187147926,1,1000000
72,42,1.0123852372919913,1,1000000
72,43,1.1331819060308423,1,1000000
72,44,0.9581553445121447,1,1000000
72,45,0.9405196490090736,1,1000000
72,46,0.8930702760333781,1,1000000
72,47,0.8612523309550408,1,1000000
72,48,0.9485387499961361,1,1000000
72,49,0.9491099288900327,1,1000000
72,50,1.0301274724967353,1,1000000
72,51,1.0112400061730762,1,1000000
72,52,0.9017990661514663,1,1000000
72,53,0.8815707192125983,1,6
72,54,0.9331715520205449,1,3
72,55,1.0001241707013997,1,6
72,56,1.1070074965986365,1,6
73,0,1.1095133863887354,1,1000000
73,1,1.3063510229200623,1,1000000
73,2,1.3807799759484733,1,1000000
73,3,1.3835010681257078,1,1000000
73,4,1.2458223382515081,1,1000000
73,5,1.5368391963067742,1,1000000
73,6,1.2311055268334377,1,1000000
73,7,1.5306265170178879,1,1000000
73,8,1.338780724504477,1,1000000
73,9,1.5547021974623167,1,1000000
73,10,1.4355920495726588,1,1000000
73,11,1.3779259553168133,1,1000000
73,12,1.3697139521476924,1,1000000
73,13,1.442233536738039,1,1000000
73,14,1.503277924127934,1,1000000
73,15,1.3404907570899902,1,1000000
73,16,1.4247174681427268,1,1000000
73,17,1.591499368200129,1,1000000
73,18,1.3512604424868866,1,1000000
73,19,1.1571956380031387,1,1000000
73,20,1.2201172481245597,1,1000000
73,21,1.0589240693972923,1,1000000
73,22,1.4592018230592025,1,1000000
73,23,1.464282018195826,1,1000000
73,24,1.1925409914550138,1,1000000
73,25,1.4058800954912087,1,1000000
73,26,1.4866451333067816,1,1000000
73,27,1.42284834555115,1,1000000
73,28,1.231949004602891,1,1000000
73,29,1.2321864976693246,1,1000000
73,30,1.4498327901120627,1,1000000
73,31,1.3658461781160152,1,1000000
73,32,1.3042100076103482,1,1000000
73,33,1.3186950896895826,1,1000000
73,34,1.320777108737738,1,1000000
73,35,1.2765329119150106,1,1000000
73,36,1.47833655035042,1,1000000
73,37,1.687847521988984,1,1000000
73,38,1.2877196170883298,1,1000000
73,39,1.461960375190583,1,1000000
73,40,1.3507102064449423,1,1000000
73,41,1.2057709547511737,1,1000000
73,42,1.0674200234826454,1,1000000
73,43,1.306099005579955,1,1000000
73,44,1.4979410920368428,1,1000000
73,45,1.2332005314402696,1,1000000
73,46,1.482229284239029,1,1000000
73,47,1.5366013635022626,1,1000000
73,48,1.5574119360366212,1,1000000
73,49,1.361024207025282,1,1000000
73,50,1.295377355934306,1,1000000
73,51,1.140877660311962,1,1000000
73,52,1.5234363358993859,1,1000000
73,53,1.3721682864245717,0,6
73,54,1.4833600031644711,1,5
73,55,1.4713314522572465,1,6
73,56,1.3055802395960696,1,3
74,0,0.8053053010010212,1,1000000
74,1,0.7666680008212056,1,1000000
74,2,0.77115500456825,1,1000000
74,3,0.8601722128035091,1,1000000
74,4,0.77954531669329,1,1000000
74,5,0.8282816519857044,1,1000000
74,6,0.690628686433126,1,1000000
74,7,0.9558074517381395,1,1000000
74,8,0.8195280075089371,1,1000000
74,9,0.7548570229065374,1,1000000
74,10,0.8251289441385802,1,1000000
74,11,0.8527208255975479,1,1000000
74,12,0.747641147235215,1,1000000
74,13,0.9156958459638376,1,1000000
74,14,0.8393287394091515,1,1000000
74,15,0.9207021888259344,1,1000000
74,16,0.7638420466439141,1,1000000
74,17,0.9065165367980905,1,1000000
74,18,0.8666263134517277,1,1000000
74,19,0.9025473308990343,1,1000000
74,20,0.9806076627839322,1,1000000
74,21,0.7641415369005178,1,1000000
74,22,0.7701835358071987,1,1000000
74,23,0.7293416791737701,1,1000000
74,24,0.8051531890561662,1,1000000
74,25,0.8531935328585618,1,1000000
74,26,0.7900083560104826,1,1000000
74,27,0.8512917500318751,1,1000000
74,28,0.7962595076283392,1,1000000
74,29,0.7987635863719181,1,1000000
74,30,0.77391550912996,1,1000000
74,31,0.8650889244072876,1,1000000
74,32,0.9001200880388115,1,1000000
74,33,0.8021957936829867,1,1000000
74,34,0.8211542564698765,1,1000000
74,35,0.8392300101156408,1,1000000
74,36,0.8725390955544192,1,1000000
74,37,1.032600754320534,1,1000000
74,38,0.8864077579619651,1,1000000
74,39,0.817556984921494,1,1000000
74,40,0.8927002120939044,1,1000000
74,41,0.7938359025035403,1,1000000
74,42,0.7238568830537006,1,1000000
74,43,0.9883639127417965,1,1000000
74,44,0.7699069726845679,1,1000000
74,45,0.9076713152795719,1,1000000
74,46,0.8534546896750378,1,1000000
74,47,0.8871259395497474,1,1000000
74,48,0.8277516925139997,1,1000000
74,49,0.8680488442307606,1,1000000
74,50,0.8885401066819607,1,1000000
74,51,1.0248015826607806,1,1000000
74,52,0.7529418068308792,1,1000000
74,53,0.7944305106240253,1,4
74,54,0.9796102144890406,0,5
74,55,0.9137037222256494,1,6
74,56,0.9055433196976873,0,6
75,0,1.1277540728046165,1,1000000
75,1,1.1871508159407311,1,1000000
75,2,1.0015255198749147,1,1000000
75,3,0.9683103119872591,1,1000000
75,4,0.9762726807260793,1,1000000
75,5,0.9428747263319226,1,1000000
75,6,0.9042620691895178,1,1000000
75,7,0.8712974259654039,1,1000000
75,8,0.9215921336827394,1,1000000
75,9,1.1363153632487442,1,1000000
75,10,1.142953633620049,1,1000000
75,11,1.0162963642993916,1,1000000
75,12,1.1272620573426944,1,1000000
75,13,1.018258329818178,1,1000000
75,14,1.19146212610028,1,1000000
75,15,0.8845749923805678,1,1000000
75,16,1.0189060152286815,1,1000000
75,17,0.9548853186870505,1,1000000
75,18,1.1046111735088109,1,1000000
75,19,1.0602534882424537,1,1000000
75,20,1.0546092656228245,1,1000000
75,21,1.0179574207378663,1,1000000
75,22,1.1343606726831017,1,1000000
75,23,1.0383236352862308,1,1000000
75,24,0.9452256812116704,1,1000000
75,25,0.981783758098645,1,1000000
75,26,1.2431811740353274,1,1000000
75,27,0.9762506205673808,1,1000000
75,28,0.9922060754638082,1,1000000
75,29,0.9814367525707066,1,1000000
75,30,1.2526181734709085,1,1000000
75,31,0.9883830138808478,1,1000000
75,32,0.946220859433467,1,1000000
75,33,0.9278936811261849,1,1000000
75,34,0.942820427967789,1,1000000
75,35,1.071928320213795,1,1000000
75,36,0.8562301564378868,1,1000000
75,37,1.061682359277194,1,1000000
75,38,1.1587647766107705,1,1000000
75,39,1.0488037668154673,1,1000000
75,40,0.883885945996714,1,1000000
75,41,1.0960264914038358,1,1000000
75,42,1.006280832371018,1,1000000
75,43,1.0156237123607321,1,1000000
75,44,1.0726984388287764,1,1000000
75,45,1.0020041357764924,1,1000000
75,46,1.1549873923980527,1,1000000
75,47,1.0837640960174932,1,1000000
75,48,0.9824967542092289,1,1000000
75,49,0.8114038064510951,1,1000000
75,50,1.0444777779560577,1,1000000
75,51,0.9720115713157519,1,1000000
75,52,0.9541609564692565,1,1000000
75,53,0.8735269527400596,0,4
75,54,1.0316080164327324,1,6
75,55,1.118896777457937,1,5
75,56,0.8888613910153613,1,4
76,0,1.3471531089852475,1,1000000
76,1,1.2842057302918748,1,1000000
76,2,1.379938052874396,1,1000000
76,3,1.5758884753294826,1,1000000
76,4,1.3445425127277446,1,1000000
76,5,1.366792905247122,1,1000000
76,6,1.1459777607615007,1,1000000
76,7,1.4530250758024377,1,1000000
76,8,1.1618320551482295,1,1000000
76,9,1.2838867361356967,1,1000000
76,10,1.3694417982240594,1,1000000
76,11,1.203350479526641,1,1000000
76,12,1.2264010758037673,1,1000000
76,13,1.404017559737207,1,1000000
76,14,1.2796698600567227,1,1000000
76,15,1.3710123984308193,1,1000000
76,16,1.3774429550038174,1,1000000
76,17,1.6429344395976424,1,1000000
76,18,1.0460332061768587,1,1000000
76,19,1.4436342712667924,1,1000000
76,20,1.4113633482024752,1,1000000
76,21,1.2075123039349656,1,1000000
76,22,1.3518769510225908,1,1000000
76,23,1.2964362666620264,1,1000000
76,24,1.2762353009661669,1,1000000
76,25,1.4142126378940034,1,1000000
76,26,1.3711752496890726,1,1000000
76,27,1.3485690357961146,1,1000000
76,28,1.1751136793345072,1,1000000
76,29,1.2345064866253996,1,1000000
76,30,1.1108301325889467,1,1000000
76,31,1.5181947765074775,1,1000000
76,32,1.255350552179496,1,1000000
76,33,1.6621410328605064,1,1000000
76,34,1.2179889149290382,1,1000000
76,35,1.1825746434400712,1,1000000
76,36,1.0965087730866194,1,1000000
76,37,1.0948843665711263,1,1000000
76,38,1.3250575092473367,1,1000000
76,39,1.1597002651838368,1,1000000
76,40,1.093923126601182,1,1000000
76,41,1.2796914630269085,1,1000000
76,42,1.5915015008311952,1,1000000
76,43,1.1530175309268282,1,1000000
76,44,1.2118501419432788,1,1000000
76,45,1.2556395630222088,1,1000000
76,46,1.248751849637699,1,1000000
76,47,1.1779508076204548,1,1000000
76,48,1.2113377368770333,1,1000000
76,49,1.128489560373334,1,1000000
76,50,1.3173045324662525,1,1000000
76,51,1.4707375283048312,1,1000000
76,52,1.2429630165991115,1,1000000
76,53,1.1954806302746284,0,4
76,54,1.2929717289224592,1,7
76,55,1.3908908998441878,1,5
76,56,1.3520307691522169,1,6
77,0,0.6255018468434665,1,1000000
77,1,0.674430579222813,1,1000000
77,2,0.4565619437935225,1,1000000
77,3,0.5640473695715637,1,1000000
77,4,0.6081278200061827,1,1000000
77,5,0.6097887755254086,1,1000000
77,6,0.6056238907415791,1,1000000
77,7,0.608398713603045,1,1000000
77,8,0.6410769107980133,1,1000000
77,9,0.566349817884405,1,1000000
77,10,0.5973508232724618,1,1000000
77,11,0.5720376755861432,1,1000000
77,12,0.6967415185312832,1,1000000
77,13,0.5524324830072047,1,1000000
77,14,0.5838042166251904,1,1000000
77,15,0.7173203054750859,1,1000000
77,16,0.5901061236864771,1,1000000
77,17,0.6223627123096732,1,1000000
77,18,0.5713978596344016,1,1000000
77,19,0.7009035444355283,1,1000000
77,20,0.595924753335979,1,1000000
77,21,0.6265209605475772,1,1000000
77,22,0.7083555805333949,1,1000000
77,23,0.6929625086492454,1,1000000
77,24,0.6686412283324956,1,1000000
77,25,0.6213990850033779,1,1000000
77,26,0.6089573958606206,1,1000000
77,27,0.632577440382066,1,1000000
77,28,0.629043016726206,1,1000000
77,29,0.5977445764367924,1,1000000
77,30,0.7381185008832406,1,1000000
77,31,0.6531771477105249,1,1000000
77,32,0.7178839505588916,1,1000000
77,33,0.5309832378458388,1,1000000
77,34,0.6197668907705557,1,1000000
77,35,0.6170961337148023,1,1000000
77,36,0.6896165029973332,1,1000000
77,37,0.6269065629079484,1,1000000
77,38,0.6479233771316926,1,1000000
77,39,0.6067979456602558,1,1000000
77,40,0.5769232866115799,1,1000000
77,41,0.7314422425754199,1,1000000
77,42,0.5542546490883624,1,1000000
77,43,0.6315508434317042,1,1000000
77,44,0.5089226328106535,1,1000000
77,45,0.5525732454411502,1,1000000
77,46,0.5420363921005213,1,1000000
77,47,0.6007385203220377,1,1000000
77,48,0.6623506167088514,1,1000000
77,49,0.6225066424803777,1,1000000
77,50,0.6209569125406572,1,1000000
77,51,0.536041391981881,1,1000000
77,52,0.5300061909790641,1,1000000
77,53,0.6289107776293995,1,4
77,54,0.49328357076219664,1,4
77,55,0.5450667051212603,1,3
77,56,0.5813382957512623,1,7
78,0,1.4395435099901017,1,1000000
78,1,1.3457881529104858,1,1000000
78,2,1.3674605497407475,1,1000000
78,3,1.545631001856995,1,1000000
78,4,1.2362505280257674,1,1000000
78,5,1.4929290080513966,1,1000000
78,6,1.3356164147103906,1,1000000
78,7,1.6061204108317524,1,1000000
78,8,1.3499874743604259,1,1000000
78,9,1.4741272655517093,1,1000000
78,10,1.1943031078837298,1,1000000
78,11,1.3446380488475147,1,1000000
78,12,1.5046342141688727,1,1000000
78,13,1.2691273863055421,1,1000000
78,14,1.4018824902289317,1,1000000
78,15,1.3752128863125788,1,1000000
78,16,1.3870129938584899,1,1000000
78,17,1.4844710920707818,1,1000000
78,18,1.5965769546376083,1,1000000
78,19,1.2800245119436473,1,1000000
78,20,1.3087681395304473,1,1000000
78,21,1.395821839543799,1,1000000
78,22,1.6386647860656596,1,1000000
78,23,1.5286584853834762,1,1000000
78,24,1.5263254404412387,1,1000000
78,25,1.3895063564957542,1,1000000
78,26,1.2898791183437603,1,1000000
78,27,1.3617282560122812,1,1000000
78,28,1.4698557056558461,1,1000000
78,29,1.3474538470334303,1,1000000
78,30,1.9297702395601646,1,1000000
78,31,1.496870435011851,1,1000000
78,32,1.7342107159411966,1,1000000
78,33,1.4291805677149878,1,1000000
78,34,1.2856680496569162,1,1000000
78,35,1.3532685944047076,1,1000000
78,36,1.4274542358636382,1,1000000
78,37,1.393361182305165,1,1000000
78,38,1.4601221982882866,1,1000000
78,39,1.54105879345856,1,1000000
78,40,1.5753695739347762,1,1000000
78,41,1.4422278625224128,1,1000000
78,42,1.6151694025753969,1,1000000
78,43,1.3336250711727617,1,1000000
78,44,1.3891961696243214,1,1000000
78,45,1.9881360802395807,1,1000000
78,46,1.2711185486478582,1,1000000
78,47,1.52383049702957,1,1000000
78,48,1.3750687723067605,1,1000000
78,49,1.522047217520304,1,1000000
78,50,1.6954990476781415,1,1000000
78,51,1.463112748703344,1,1000000
78,52,1.3599450856506197,1,1000000
78,53,1.349757727716717,1,7
78,54,1.6877224103943937,1,3
78,55,1.4034460019242772,1,5
78,56,1.3739592830765703,1,5
79,0,1.1308237484579264,1,1000000
79,1,1.1412351361183357,1,1000000
79,2,1.4292916082311897,1,1000000
79,3,1.3979991204097997,1,1000000
79,4,1.1317892267582381,1,1000000
79,5,1.3542137735269228,1,1000000
79,6,1.3825830753951633,1,1000000
79,7,1.2097721396501766,1,1000000
79,8,1.195871143594725,1,1000000
79,9,1.17203296231348,1,1000000
79,10,1.2499042369075442,1,1000000
79,11,1.3649981375105078,1,1000000
79,12,1.3443274711469584,1,1000000
79,13,1.4685978496718826,1,1000000
79,14,1.337045264157761,1,1000000
79,15,1.2321959703865986,1,1000000
79,16,1.1772618606505534,1,1000000
79,17,1.2372975955641154,1,1000000
79,18,1.220760301514197,1,1000000
79,19,1.193891037790084,1,1000000
79,20,1.2827542017900686,1,1000000
79,21,1.2557207731947537,1,1000000
79,22,1.3147040955575828,1,1000000
79,23,1.2447142503450275,1,1000000
79,24,1.4819478353451168,1,1000000
79,25,1.0850764592670492,1,1000000
79,26,1.2305328238931272,1,1000000
79,27,1.4072438816931643,1,1000000
79,28,1.225499509138968,1,1000000
79,29,1.454077202884229,1,1000000
79,30,1.3042975051737695,1,1000000
79,31,1.2634549467087524,1,1000000
79,32,1.3184937055894883,1,1000000
79,33,1.1429458461132544,1,1000000
79,34,1.1599484370853976,1,1000000
79,35,1.0042034007469076,1,1000000
79,36,1.1205650985104925,1,1000000
79,37,1.143640653746258,1,1000000
79,38,1.318210177900028,1,1000000
79,39,1.2494224039895492,1,1000000
79,40,1.2693404904139791,1,1000000
79,41,1.403784441137601,1,1000000
79,42,1.448832483652912,1,1000000
79,43,0.9801059975933964,1,1000000
79,44,1.3224847642622044,1,1000000
79,45,1.399353874432322,1,1000000
79,46,1.1299511252204844,1,1000000
79,47,1.269344178387449,1,1000000
79,48,1.3768169764752798,1,1000000
79,49,0.9571329341424044,1,1000000
79,50,1.2704838114932926,1,1000000
79,51,1.4624857337190909,1,1000000
79,52,1.1027919533270036,1,1000000
79,53,1.4251468006027836,1,7
79,54,1.2420326676096252,0,7
79,55,1.1922956363106056,1,7
79,56,1.2393437148887825,1,7
80,0,0.7737141661491421,1,1000000
80,1,0.7423349635832854,1,1000000
80,2,0.7593666064617496,1,1000000
80,3,0.7778944576692848,1,1000000
80,4,0.8666914131172517,1,1000000
80,5,0.7861813910445797,1,1000000
80,6,0.7537501395260207,1,1000000
80,7,0.9089914811864491,1,1000000
80,8,0.6843028791145102,1,1000000
80,9,0.7709725660903747,1,1000000
80,10,0.7467911409228002,1,1000000
80,11,0.788649016032587,1,1000000
80,12,0.7457687825870338,1,1000000
80,13,0.6726584445786088,1,1000000
80,14,0.9391599255645654,1,1000000
80,15,0.7344678608924771,1,1000000
80,16,0.7367603098724544,1,1000000
80,17,0.6818933590496257,1,1000000
80,18,0.8225062155220498,1,1000000
80,19,0.9195476020520346,1,1000000
80,20,0.8205820424200584,1,1000000
80,21,0.8331005685394616,1,1000000
80,22,0.7035301111870114,1,1000000
80,23,1.1092369394191302,1,1000000
80,24,0.7867901107868291,1,1000000
80,25,0.9198847592424552,1,1000000
80,26,0.9625765140129204,1,1000000
80,27,0.7213008513042152,1,1000000
80,28,0.8248942921168217,1,1000000
80,29,0.8971486944941275,1,1000000
80,30,0.6907493548144102,1,1000000
80,31,0.9021717701009684,1,1000000
80,32,0.7230383695167694,1,1000000
80,33,0.8567138586725563,1,1000000
80,34,0.5943034814370216,1,1000000
80,35,0.9086851994338027,1,1000000
80,36,0.6744003337986494,1,1000000
80,37,0.7982783590308131,1,1000000
80,38,0.6600245551763005,1,1000000
80,39,0.6572130347365998,1,1000000
80,40,0.7538493909381191,1,1000000
80,41,0.8546165784256349,1,1000000
80,42,0.8644097950030082,1,1000000
80,43,0.7421993360711033,1,1000000
80,44,0.7099856321050815,1,1000000
80,45,0.7009612810725908,1,1000000
80,46,0.6541912332469054,1,1000000
80,47,0.8189833248246338,1,1000000
80,48,0.6815312246941974,1,1000000
80,49,0.7757572569028085,1,1000000
80,50,0.7217260443881439,1,1000000
80,51,0.7648920427011454,1,1000000
80,52,0.7421887919566412,1,1000000
80,53,0.8029167455539397,1,6
80,54,0.7760343132839919,1,6
80,55,0.7173053569202573,1,6
80,56,0.9096361772547767,1,3
81,0,0.9197088426945357,1,1000000
81,1,0.9696898077091979,1,1000000
81,2,0.9867709222599063,1,1000000
81,3,0.9159975564553137,1,1000000
81,4,1.0030752802309284,1,1000000
81,5,0.9372261858382923,1,1000000
81,6,0.9076488843902144,1,1000000
81,7,0.9787638239321035,1,1000000
81,8,0.9845487630756353,1,1000000
81,9,1.0354504016907438,1,1000000
81,10,0.9381487782894468,1,1000000
81,11,0.9233631972501938,1,1000000
81,12,1.0165605063276697,1,1000000
81,13,0.9845212816910732,1,1000000
81,14,1.0320723311350934,1,1000000
81,15,1.028526327748576,1,1000000
81,16,0.7594609442738574,1,1000000
81,17,0.9862004222137466,1,1000000
81,18,0.8188532916617374,1,1000000
81,19,0.8342758315914202,1,1000000
81,20,0.9501882122691814,1,1000000
81,21,1.11286299671611,1,1000000
81,22,0.9603141392146604,1,1000000
81,23,0.9537106352643309,1,1000000
81,24,1.3017768823358298,1,1000000
81,25,0.8584431111610376,1,1000000
81,26,0.8668377523870848,1,1000000
81,27,0.9836433254516547,1,1000000
81,28,1.089387198324283,1,1000000
81,29,0.9693316494387385,1,1000000
81,30,1.0036436310932393,1,1000000
81,31,1.0996349062826154,1,1000000
81,32,0.9843293091746461,1,1000000
81,33,1.1350342856553852,1,1000000
81,34,0.9806959740915608,1,1000000
81,35,1.0644525705486272,1,1000000
81,36,0.8418631878429256,1,1000000
81,37,0.9453658895457492,1,1000000
81,38,1.0895558804178391,1,1000000
81,39,0.951821999083428,1,1000000
81,40,0.8988939129196991,1,1000000
81,41,1.1058725848232152,1,1000000
81,42,1.05635175765433,1,1000000
81,43,0.7898328705275316,1,1000000
81,44,1.1991558215290046,1,1000000
81,45,0.9703746285085103,1,1000000
81,46,0.9935350714242176,1,1000000
81,47,0.9545956624711716,1,1000000
81,48,1.0385568190967054,1,1000000
81,49,1.0150162453164757,1,1000000
81,50,0.9731764319397982,1,1000000
81,51,1.0033636882532346,1,1000000
81,52,1.0375887075090315,1,1000000
81,53,1.07627092427708,1,7
81,54,1.1015818768004058,1,6
81,55,0.9939508783530482,1,6
81,56,1.121587497603932,1,5
82,0,0.8811483857920156,1,1000000
82,1,0.8901862738367166,1,1000000
82,2,0.9578408347544028,1,1000000
82,3,1.09552396666581,1,1000000
82,4,0.8572547843213916,1,1000000
82,5,0.8394963554649769,1,1000000
82,6,0.9252451602139117,1,1000000
82,7,0.9830437218641833,1,1000000
82,8,1.0966705453030707,1,1000000
82,9,1.0651889903454212,1,1000000
82,10,1.074718291028717,1,1000000
82,11,0.8862184495029097,1,1000000
82,12,0.948618717929307,1,1000000
82,13,1.091998304968466,1,1000000
82,14,0.973203403999777,1,1000000
82,15,0.9325285964708561,1,1000000
82,16,0.8842646863709308,1,1000000
82,17,0.8327199023740597,1,1000000
82,18,1.0535855019306208,1,1000000
82,19,0.8526438615844995,1,1000000
82,20,0.9936342055268287,1,1000000
82,21,1.1838905315287185,1,1000000
82,22,0.8889587169986725,1,1000000
82,23,0.8659404727674719,1,1000000
82,24,1.0937843708423216,1,1000000
82,25,0.7849083276185296,1,1000000
82,26,0.9611328456305384,1,1000000
82,27,0.9194905798670729,1,1000000
82,28,0.9883917712168591,1,1000000
82,29,1.0182142663569103,1,1000000
82,30,1.0403885715378816,1,1000000
82,31,0.8496899404498081,1,1000000
82,32,1.0396112101468529,1,1000000
82,33,1.0057503058715274,1,1000000
82,34,0.8839756105105896,1,1000000
82,35,1.1473207647815866,1,1000000
82,36,0.8693397380745126,1,1000000
82,37,0.8750707896321869,1,1000000
82,38,0.9526830755991946,1,1000000
82,39,1.0837843605845032,1,1000000
82,40,1.034760058022659,1,1000000
82,41,1.0228827984530922,1,1000000
82,42,0.850395060401318,1,1000000
82,43,0.986406222565203,1,1000000
82,44,1.141123092501454,1,1000000
82,45,1.181986313124387,1,1000000
82,46,1.0784652279576266,1,1000000
82,47,1.1162068954784956,1,1000000
82,48,0.950431991882346,1,1000000
82,49,0.9809760962134083,1,1000000
82,50,0.886162683631509,1,1000000
82,51,1.0035177619914573,1,1000000
82,52,0.8469130605028904,1,1000000
82,53,1.1519050660538008,1,6
82,54,1.1636094805587611,1,4
82,55,1.0213397835469615,0,4
82,56,1.091167222715661,1,3
83,0,0.8680558660640869,1,1000000
83,1,1.194516182891795,1,1000000
83,2,1.3268366944209062,1,1000000
83,3,1.2773240603561422,1,1000000
83,4,1.1779738743602213,1,1000000
83,5,1.257939739438671,1,1000000
83,6,1.160377782487295,1,1000000
83,7,1.1818466496446505,1,1000000
83,8,1.2179914322416465,1,1000000
83,9,1.4972732253479464,1,1000000
83,10,1.294112322102387,1,1000000
83,11,1.4586774927720358,1,1000000
83,12,1.416218274469855,1,1000000
83,13,1.0256687878125283,1,1000000
83,14,1.1084175499074327,1,1000000
83,15,1.322453345780865,1,1000000
83,16,1.249049837764272,1,1000000
83,17,1.242906429347729,1,1000000
83,18,1.356036554021014,1,1000000
83,19,1.2178024833745469,1,1000000
83,20,1.1355502810378197,1,1000000
83,21,1.2423030979977858,1,1000000
83,22,1.088583310467526,1,1000000
83,23,1.0167455440615942,1,1000000
83,24,1.1186512552716252,1,1000000
83,25,1.2951980388049216,1,1000000
83,26,1.1498275883863902,1,1000000
83,27,1.2910319336324168,1,1000000
83,28,1.3224371301449096,1,1000000
83,29,1.2249128884559868,1,1000000
83,30,1.2030957618688354,1,1000000
83,31,1.162178131013493,1,1000000
83,32,1.17265048080442,1,1000000
83,33,1.297068546191304,1,1000000
83,34,0.9847818681604231,1,1000000
83,35,1.1937999992735975,1,1000000
83,36,1.316024067352009,1,1000000
83,37,1.224086418815219,1,1000000
83,38,1.104547064378899,1,1000000
83,39,1.1289945080786554,1,1000000
83,40,1.2387638122508278,1,1000000
83,41,1.2379423623676964,1,1000000
83,42,1.2827996423789965,1,1000000
83,43,1.1393883792384227,1,1000000
83,44,1.0507140159153536,1,1000000
83,45,1.0532627205095215,1,1000000
83,46,1.1496604548853464,1,1000000
83,47,1.0325866363615026,1,1000000
83,48,1.3044261579417171,1,1000000
83,49,1.144225317365156,1,1000000
83,50,1.1405813664915483,1,1000000
83,51,1.3094720597407983,1,1000000
83,52,1.072972447014774,1,1000000
83,53,1.257117563721544,1,7
83,54,1.175879653010021,1,4
83,55,1.2061299259630751,0,3
83,56,1.3607893582930795,1,6
84,0,1.1170784552805753,1,1000000
84,1,1.1508940865053046,1,1000000
84,2,1.0104672464099667,1,1000000
84,3,1.1760782961136418,1,1000000
84,4,1.1269516776244397,1,1000000
84,5,1.0554513695942631,1,1000000
84,6,0.9451991549018792,1,1000000
84,7,0.9830496598854489,1,1000000
84,8,1.2419399870647163,1,1000000
84,9,1.1138191038770553,1,1000000
84,10,1.1845284785589216,1,1000000
84,11,1.093142103140032,1,1000000
84,12,1.0140517784566463,1,1000000
84,13,1.079109189321431,1,1000000
84,14,1.1861123553016628,1,1000000
84,15,1.009428191455811,1,1000000
84,16,1.1820362962402,1,1000000
84,17,0.9798304874931079,1,1000000
84,18,1.1153998028576804,1,1000000
84,19,1.03916812262214,1,1000000
84,20,1.0164350117473946,1,1000000
84,21,0.9740126901620957,1,1000000
84,22,1.1569583843088718,1,1000000
84,23,0.9292523296532286,1,1000000
84,24,1.2351194599667001,1,1000000
84,25,0.9880436671231493,1,1000000
84,26,0.9362478347323299,1,1000000
84,27,1.1597006619692847,1,1000000
84,28,1.022539718142285,1,1000000
84,29,0.9422740684829444,1,1000000
84,30,0.8698821010583724,1,1000000
84,31,1.0620242739091212,1,1000000
84,32,0.9814467905643169,1,1000000
84,33,0.8986714833600739,1,1000000
84,34,1.2735759089989287,1,1000000
84,35,0.8948372132756158,1,1000000
84,36,1.0791877102947334,1,1000000
84,37,1.1040543251564678,1,1000000
84,38,1.1978671510031837,1,1000000
84,39,1.316900003551827,1,1000000
84,40,1.0975544824507975,1,1000000
84,41,1.0163334481712618,1,1000000
84,42,1.0000641755674844,1,1000000
84,43,1.208422726463799,1,1000000
84,44,1.0770832643481416,1,1000000
84,45,1.154302849257187,1,1000000
84,46,1.2515362956744605,1,1000000
84,47,1.1710838954312235,1,1000000
84,48,1.1007840984907902,1,1000000
84,49,0.8284968027381622,1,1000000
84,50,1.2083761876742358,1,1000000
84,51,1.1424604042088573,1,1000000
84,52,1.0849091636408683,1,1000000
84,53,1.221468648044152,1,5
84,54,1.0973172787138985,0,5
84,55,1.0793724287070317,0,6
84,56,1.0161057832592388,1,3
85,0,0.8708739355398305,1,1000000
85,1,0.7640887856340643,1,1000000
85,2,0.7275493722310301,1,1000000
85,3,0.7184590781424692,1,1000000
85,4,0.9188237248498332,1,1000000
85,5,0.7838425662082487,1,1000000
85,6,0.7891297523174743,1,1000000
85,7,0.7914920709986134,1,1000000
85,8,0.8922222769622702,1,1000000
85,9,0.7662818729831785,1,1000000
85,10,0.8617599052109345,1,1000000
85,11,0.9421249519641001,1,1000000
85,12,0.8832821029338201,1,1000000
85,13,0.8260520545788771,1,1000000
85,14,0.8804549766574253,1,1000000
85,15,0.7656027185197664,1,1000000
85,16,0.7678948854484282,1,1000000
85,17,0.9809543360789396,1,1000000
85,18,0.7850823064221595,1,1000000
85,19,0.8636564208582409,1,1000000
85,20,0.8356653501977082,1,1000000
85,21,0.8850388722114683,1,1000000
85,22,0.9422150525292373,1,1000000
85,23,0.8171528146660302,1,1000000
85,24,0.82976922364854,1,1000000
85,25,0.8088136560722741,1,1000000
85,26,0.8441667795681761,1,1000000
85,27,0.8072642459118546,1,1000000
85,28,0.976562361929689,1,1000000
85,29,0.7562827409615875,1,1000000
85,30,0.841164301150147,1,1000000
85,31,0.7664504080883301,1,1000000
85,32,0.8175859534823816,1,1000000
85,33,0.7593365833433622,1,1000000
85,34,0.8242750771848338,1,1000000
85,35,0.7031155510204783,1,1000000
85,36,0.7820608001019922,1,1000000
85,37,0.7550292309573253,1,1000000
85,38,0.7651559249361685,1,1000000
85,39,0.8609263703888945,1,1000000
85,40,0.8658059067829986,1,1000000
85,41,0.8157830409229042,1,1000000
85,42,0.8451331176976049,1,1000000
